U(k),U(k-1),U(k-2),U(k-3),Y(k),Y(k-1),Y(k-2),Y(k-3)
0.517254804,0.328149802,0.256346883,0.781897146,0.624497352,0.684554978,0.471840181,0.556850083
0.280265917,0.517254804,0.328149802,0.256346883,0.530465064,0.624497352,0.684554978,0.471840181
-0.033835724,0.280265917,0.517254804,0.328149802,0.560857457,0.530465064,0.624497352,0.684554978
-0.665623933,-0.033835724,0.280265917,0.517254804,0.484418228,0.560857457,0.530465064,0.624497352
0.116037157,-0.665623933,-0.033835724,0.280265917,0.902361061,0.484418228,0.560857457,0.530465064
0.304520263,0.116037157,-0.665623933,-0.033835724,0.566981486,0.902361061,0.484418228,0.560857457
-0.693295324,0.304520263,0.116037157,-0.665623933,0.373489723,0.566981486,0.902361061,0.484418228
0.643762716,-0.693295324,0.304520263,0.116037157,1.097001706,0.373489723,0.566981486,0.902361061
-0.050942918,0.643762716,-0.693295324,0.304520263,0.271006789,1.097001706,0.373489723,0.566981486
-0.894177594,-0.050942918,0.643762716,-0.693295324,0.578516336,0.271006789,1.097001706,0.373489723
-0.814432059,-0.894177594,-0.050942918,0.643762716,0.698151536,0.578516336,0.271006789,1.097001706
-0.494287736,-0.814432059,-0.894177594,-0.050942918,0.709633281,0.698151536,0.578516336,0.271006789
-0.672993503,-0.494287736,-0.814432059,-0.894177594,0.564958706,0.709633281,0.698151536,0.578516336
-0.132663727,-0.672993503,-0.494287736,-0.814432059,0.807726615,0.564958706,0.709633281,0.698151536
-0.982877597,-0.132663727,-0.672993503,-0.494287736,0.34726071,0.807726615,0.564958706,0.709633281
-0.79846347,-0.982877597,-0.132663727,-0.672993503,0.837494248,0.34726071,0.807726615,0.564958706
0.637092103,-0.79846347,-0.982877597,-0.132663727,0.943031457,0.837494248,0.34726071,0.807726615
-0.215301274,0.637092103,-0.79846347,-0.982877597,0.269706757,0.943031457,0.837494248,0.34726071
-0.783712514,-0.215301274,0.637092103,-0.79846347,0.656245681,0.269706757,0.943031457,0.837494248
0.909709959,-0.783712514,-0.215301274,0.637092103,1.066316403,0.656245681,0.269706757,0.943031457
-0.978402931,0.909709959,-0.783712514,-0.215301274,-0.033560731,1.066316403,0.656245681,0.269706757
-0.021162017,-0.978402931,0.909709959,-0.783712514,1.322956542,-0.033560731,1.066316403,0.656245681
-0.651820213,-0.021162017,-0.978402931,0.909709959,0.273879436,1.322956542,-0.033560731,1.066316403
0.841913575,-0.651820213,-0.021162017,-0.978402931,1.191028102,0.273879436,1.322956542,-0.033560731
-0.917494623,0.841913575,-0.651820213,-0.021162017,-0.025540985,1.191028102,0.273879436,1.322956542
0.653103753,-0.917494623,0.841913575,-0.651820213,1.464734751,-0.025540985,1.191028102,0.273879436
0.530054698,0.653103753,-0.917494623,0.841913575,0.34230572,1.464734751,-0.025540985,1.191028102
-0.447143044,0.530054698,0.653103753,-0.917494623,0.474184598,0.34230572,1.464734751,-0.025540985
0.690649054,-0.447143044,0.530054698,0.653103753,0.985146276,0.474184598,0.34230572,1.464734751
0.284748819,0.690649054,-0.447143044,0.530054698,0.367733705,0.985146276,0.474184598,0.34230572
0.445453666,0.284748819,0.690649054,-0.447143044,0.757075246,0.367733705,0.985146276,0.474184598
-0.217085642,0.445453666,0.284748819,0.690649054,0.38122008,0.757075246,0.367733705,0.985146276
-0.522370785,-0.217085642,0.445453666,0.284748819,0.65853058,0.38122008,0.757075246,0.367733705
0.828340863,-0.522370785,-0.217085642,0.445453666,0.966739811,0.65853058,0.38122008,0.757075246
-0.128742025,0.828340863,-0.522370785,-0.217085642,0.227767901,0.966739811,0.65853058,0.38122008
0.384932794,-0.128742025,0.828340863,-0.522370785,0.949341996,0.227767901,0.966739811,0.65853058
-0.871962775,0.384932794,-0.128742025,0.828340863,0.179523084,0.949341996,0.227767901,0.966739811
0.722133805,-0.871962775,0.384932794,-0.128742025,1.289922563,0.179523084,0.949341996,0.227767901
0.787369773,0.722133805,-0.871962775,0.384932794,0.416898291,1.289922563,0.179523084,0.949341996
0.929176219,0.787369773,0.722133805,-0.871962775,0.701850083,0.416898291,1.289922563,0.179523084
0.567016743,0.929176219,0.787369773,0.722133805,0.450597143,0.701850083,0.416898291,1.289922563
-0.621901858,0.567016743,0.929176219,0.787369773,0.363790786,0.450597143,0.701850083,0.416898291
-0.644058607,-0.621901858,0.567016743,0.929176219,0.758806203,0.363790786,0.450597143,0.701850083
-0.415040052,-0.644058607,-0.621901858,0.567016743,0.658025043,0.758806203,0.363790786,0.450597143
-0.388221196,-0.415040052,-0.644058607,-0.621901858,0.630583916,0.658025043,0.758806203,0.363790786
-0.975184491,-0.388221196,-0.415040052,-0.644058607,0.485947474,0.630583916,0.658025043,0.758806203
0.767949732,-0.975184491,-0.388221196,-0.415040052,1.157514078,0.485947474,0.630583916,0.658025043
0.569239717,0.767949732,-0.975184491,-0.388221196,0.375421406,1.157514078,0.485947474,0.630583916
-0.243417166,0.569239717,0.767949732,-0.975184491,0.495423697,0.375421406,1.157514078,0.485947474
0.273317431,-0.243417166,0.569239717,0.767949732,0.810061311,0.495423697,0.375421406,1.157514078
0.616657994,0.273317431,-0.243417166,0.569239717,0.624636743,0.810061311,0.495423697,0.375421406
-0.868118888,0.616657994,0.273317431,-0.243417166,0.213495091,0.624636743,0.810061311,0.495423697
0.743371143,-0.868118888,0.616657994,0.273317431,1.270344414,0.213495091,0.624636743,0.810061311
0.899841204,0.743371143,-0.868118888,0.616657994,0.442410764,1.270344414,0.213495091,0.624636743
-0.738564464,0.899841204,0.743371143,-0.868118888,0.238690312,0.442410764,1.270344414,0.213495091
0.220574592,-0.738564464,0.899841204,0.743371143,1.084017275,0.238690312,0.442410764,1.270344414
-0.707457575,0.220574592,-0.738564464,0.899841204,0.2368057,1.084017275,0.238690312,0.442410764
0.816752363,-0.707457575,0.220574592,-0.738564464,1.2249598,0.2368057,1.084017275,0.238690312
0.327193278,0.816752363,-0.707457575,0.220574592,0.286218933,1.2249598,0.2368057,1.084017275
-0.826175417,0.327193278,0.816752363,-0.707457575,0.472770779,0.286218933,1.2249598,0.2368057
-0.852348471,-0.826175417,0.327193278,0.816752363,0.713757794,0.472770779,0.286218933,1.2249598
0.802852632,-0.852348471,-0.826175417,0.327193278,1.039930727,0.713757794,0.472770779,0.286218933
-0.603146606,0.802852632,-0.852348471,-0.826175417,0.098570284,1.039930727,0.713757794,0.472770779
-0.560544821,-0.603146606,0.802852632,-0.852348471,0.951081807,0.098570284,1.039930727,0.713757794
0.35996053,-0.560544821,-0.603146606,0.802852632,0.77068975,0.951081807,0.098570284,1.039930727
0.071166024,0.35996053,-0.560544821,-0.603146606,0.474555021,0.77068975,0.951081807,0.098570284
-0.168773308,0.071166024,0.35996053,-0.560544821,0.614627559,0.474555021,0.77068975,0.951081807
-0.839865693,-0.168773308,0.071166024,0.35996053,0.460003443,0.614627559,0.474555021,0.77068975
-0.028942891,-0.839865693,-0.168773308,0.071166024,0.929653877,0.460003443,0.614627559,0.474555021
-0.246826956,-0.028942891,-0.839865693,-0.168773308,0.465203781,0.929653877,0.460003443,0.614627559
-0.493649667,-0.246826956,-0.028942891,-0.839865693,0.633134591,0.465203781,0.929653877,0.460003443
0.372403374,-0.493649667,-0.246826956,-0.028942891,0.853515148,0.633134591,0.465203781,0.929653877
-0.692553085,0.372403374,-0.493649667,-0.246826956,0.254656135,0.853515148,0.633134591,0.465203781
0.8477429,-0.692553085,0.372403374,-0.493649667,1.216732783,0.254656135,0.853515148,0.633134591
0.241508202,0.8477429,-0.692553085,0.372403374,0.257168545,1.216732783,0.254656135,0.853515148
0.580090239,0.241508202,0.8477429,-0.692553085,0.868008391,0.257168545,1.216732783,0.254656135
-0.869366064,0.580090239,0.241508202,0.8477429,0.143960914,0.868008391,0.257168545,1.216732783
-0.680391876,-0.869366064,0.580090239,0.241508202,0.964867591,0.143960914,0.868008391,0.257168545
0.843444655,-0.680391876,-0.869366064,0.580090239,0.923918873,0.964867591,0.143960914,0.868008391
0.514116032,0.843444655,-0.680391876,-0.869366064,0.395268048,0.923918873,0.964867591,0.143960914
-0.442584007,0.514116032,0.843444655,-0.680391876,0.451827352,0.395268048,0.923918873,0.964867591
0.832753916,-0.442584007,0.514116032,0.843444655,1.029750815,0.451827352,0.395268048,0.923918873
-0.937317867,0.832753916,-0.442584007,0.514116032,0.008515672,1.029750815,0.451827352,0.395268048
0.088035867,-0.937317867,0.832753916,-0.442584007,1.294760559,0.008515672,1.029750815,0.451827352
0.5001064,0.088035867,-0.937317867,0.832753916,0.534391152,1.294760559,0.008515672,1.029750815
-0.023664577,0.5001064,0.088035867,-0.937317867,0.495776236,0.534391152,1.294760559,0.008515672
-0.204682463,-0.023664577,0.5001064,0.088035867,0.624477953,0.495776236,0.534391152,1.294760559
-0.89234162,-0.204682463,-0.023664577,0.5001064,0.453901711,0.624477953,0.495776236,0.534391152
-0.360968107,-0.89234162,-0.204682463,-0.023664577,0.865264863,0.453901711,0.624477953,0.495776236
0.829353043,-0.360968107,-0.89234162,-0.204682463,0.851745584,0.865264863,0.453901711,0.624477953
0.165473377,0.829353043,-0.360968107,-0.89234162,0.332593421,0.851745584,0.865264863,0.453901711
-0.05444733,0.165473377,0.829353043,-0.360968107,0.687162586,0.332593421,0.851745584,0.865264863
-0.364033524,-0.05444733,0.165473377,0.829353043,0.518036923,0.687162586,0.332593421,0.851745584
0.816089572,-0.364033524,-0.05444733,0.165473377,0.971977956,0.518036923,0.687162586,0.332593421
0.825623835,0.816089572,-0.364033524,-0.05444733,0.468684148,0.971977956,0.518036923,0.687162586
0.098552275,0.825623835,0.816089572,-0.364033524,0.45783251,0.468684148,0.971977956,0.518036923
0.692260053,0.098552275,0.825623835,0.816089572,0.829449187,0.45783251,0.468684148,0.971977956
-0.438738004,0.692260053,0.098552275,0.825623835,0.229250096,0.829449187,0.45783251,0.468684148
-0.506376315,-0.438738004,0.692260053,0.098552275,0.818531428,0.229250096,0.829449187,0.45783251
0.569565873,-0.506376315,-0.438738004,0.692260053,0.844198626,0.818531428,0.229250096,0.829449187
0.203218866,0.569565873,-0.506376315,-0.438738004,0.422175897,0.844198626,0.818531428,0.229250096
-0.520424141,0.203218866,0.569565873,-0.506376315,0.512076209,0.422175897,0.844198626,0.818531428
-0.163636144,-0.520424141,0.203218866,0.569565873,0.776560534,0.512076209,0.422175897,0.844198626
-0.690965454,-0.163636144,-0.520424141,0.203218866,0.439234887,0.776560534,0.512076209,0.422175897
-0.664145029,-0.690965454,-0.163636144,-0.520424141,0.736066998,0.439234887,0.776560534,0.512076209
0.35180271,-0.664145029,-0.690965454,-0.163636144,0.863208823,0.736066998,0.439234887,0.776560534
0.796212373,0.35180271,-0.664145029,-0.690965454,0.630220774,0.863208823,0.736066998,0.439234887
0.14735772,0.796212373,0.35180271,-0.664145029,0.411389567,0.630220774,0.863208823,0.736066998
0.890560612,0.14735772,0.796212373,0.35180271,0.886954441,0.411389567,0.630220774,0.863208823
0.059774221,0.890560612,0.14735772,0.796212373,0.277729873,0.886954441,0.411389567,0.630220774
-0.511674658,0.059774221,0.890560612,0.14735772,0.636787106,0.277729873,0.886954441,0.411389567
-0.433707513,-0.511674658,0.059774221,0.890560612,0.656028523,0.636787106,0.277729873,0.886954441
0.84426284,-0.433707513,-0.511674658,0.059774221,0.945032297,0.656028523,0.636787106,0.277729873
0.079876296,0.84426284,-0.433707513,-0.511674658,0.280820502,0.945032297,0.656028523,0.636787106
0.004445987,0.079876296,0.84426284,-0.433707513,0.757898134,0.280820502,0.945032297,0.656028523
-0.180255765,0.004445987,0.079876296,0.84426284,0.522463438,0.757898134,0.280820502,0.945032297
0.2816303,-0.180255765,0.004445987,0.079876296,0.781314528,0.522463438,0.757898134,0.280820502
0.413968598,0.2816303,-0.180255765,0.004445987,0.580386232,0.781314528,0.522463438,0.757898134
-0.523736047,0.413968598,0.2816303,-0.180255765,0.377632124,0.580386232,0.781314528,0.522463438
0.868025116,-0.523736047,0.413968598,0.2816303,1.100010283,0.377632124,0.580386232,0.781314528
-0.531055124,0.868025116,-0.523736047,0.413968598,0.083016829,1.100010283,0.377632124,0.580386232
-0.479586443,-0.531055124,0.868025116,-0.523736047,0.962766613,0.083016829,1.100010283,0.377632124
0.110228172,-0.479586443,-0.531055124,0.868025116,0.680917901,0.962766613,0.083016829,1.100010283
-0.460035048,0.110228172,-0.479586443,-0.531055124,0.446835839,0.680917901,0.962766613,0.083016829
-0.682565958,-0.460035048,0.110228172,-0.479586443,0.65853244,0.446835839,0.680917901,0.962766613
-0.480436534,-0.682565958,-0.460035048,0.110228172,0.687603337,0.65853244,0.446835839,0.680917901
0.699378355,-0.480436534,-0.682565958,-0.460035048,0.911531855,0.687603337,0.65853244,0.446835839
-0.747764228,0.699378355,-0.480436534,-0.682565958,0.126386078,0.911531855,0.687603337,0.65853244
0.55127034,-0.747764228,0.699378355,-0.480436534,1.249941917,0.126386078,0.911531855,0.687603337
-0.949065388,0.55127034,-0.747764228,0.699378355,0.041808469,1.249941917,0.126386078,0.911531855
0.236971954,-0.949065388,0.55127034,-0.747764228,1.303831938,0.041808469,1.249941917,0.126386078
-0.456696157,0.236971954,-0.949065388,0.55127034,0.248793814,1.303831938,0.041808469,1.249941917
-0.947489101,-0.456696157,0.236971954,-0.949065388,0.700909276,0.248793814,1.303831938,0.041808469
-0.1856743,-0.947489101,-0.456696157,0.236971954,0.825748989,0.700909276,0.248793814,1.303831938
0.410378262,-0.1856743,-0.947489101,-0.456696157,0.706017274,0.825748989,0.700909276,0.248793814
0.863190103,0.410378262,-0.1856743,-0.947489101,0.678844584,0.706017274,0.825748989,0.700909276
-0.880603735,0.863190103,0.410378262,-0.1856743,0.116539786,0.678844584,0.706017274,0.825748989
-0.856600586,-0.880603735,0.863190103,0.410378262,0.945655127,0.116539786,0.678844584,0.706017274
-0.525236707,-0.856600586,-0.880603735,0.863190103,0.639636699,0.945655127,0.116539786,0.678844584
-0.755542085,-0.525236707,-0.856600586,-0.880603735,0.578576695,0.639636699,0.945655127,0.116539786
-0.852874113,-0.755542085,-0.525236707,-0.856600586,0.646926147,0.578576695,0.639636699,0.945655127
-0.640960027,-0.852874113,-0.755542085,-0.525236707,0.702813996,0.646926147,0.578576695,0.639636699
0.74634305,-0.640960027,-0.852874113,-0.755542085,0.966136973,0.702813996,0.646926147,0.578576695
0.701887311,0.74634305,-0.640960027,-0.852874113,0.460180476,0.966136973,0.702813996,0.646926147
0.711160213,0.701887311,0.74634305,-0.640960027,0.65207071,0.460180476,0.966136973,0.702813996
0.100881678,0.711160213,0.701887311,0.74634305,0.417173324,0.65207071,0.460180476,0.966136973
-0.136243495,0.100881678,0.711160213,0.701887311,0.641304614,0.417173324,0.65207071,0.460180476
0.782798552,-0.136243495,0.100881678,0.711160213,0.845844111,0.641304614,0.417173324,0.65207071
-0.829989953,0.782798552,-0.136243495,0.100881678,0.099420505,0.845844111,0.641304614,0.417173324
0.231317649,-0.829989953,0.782798552,-0.136243495,1.216396481,0.099420505,0.845844111,0.641304614
-0.278573971,0.231317649,-0.829989953,0.782798552,0.312144026,1.216396481,0.099420505,0.845844111
0.405615076,-0.278573971,0.231317649,-0.829989953,0.947087421,0.312144026,1.216396481,0.099420505
0.342059953,0.405615076,-0.278573971,0.231317649,0.477418088,0.947087421,0.312144026,1.216396481
0.992581184,0.342059953,0.405615076,-0.278573971,0.822383786,0.477418088,0.947087421,0.312144026
-0.593906041,0.992581184,0.342059953,0.405615076,0.10248097,0.822383786,0.477418088,0.947087421
-0.028217925,-0.593906041,0.992581184,0.342059953,1.078162466,0.10248097,0.822383786,0.477418088
-0.867634037,-0.028217925,-0.593906041,0.992581184,0.2727512,1.078162466,0.10248097,0.822383786
-0.683919031,-0.867634037,-0.028217925,-0.593906041,0.875009968,0.2727512,1.078162466,0.10248097
0.706442601,-0.683919031,-0.867634037,-0.028217925,0.915116858,0.875009968,0.2727512,1.078162466
-0.961263256,0.706442601,-0.683919031,-0.867634037,0.069912754,0.915116858,0.875009968,0.2727512
-0.636494298,-0.961263256,0.706442601,-0.683919031,1.063911052,0.069912754,0.915116858,0.875009968
0.133163484,-0.636494298,-0.961263256,0.706442601,0.708756165,1.063911052,0.069912754,0.915116858
-0.292035247,0.133163484,-0.636494298,-0.961263256,0.472263148,0.708756165,1.063911052,0.069912754
0.823841095,-0.292035247,0.133163484,-0.636494298,0.972797249,0.472263148,0.708756165,1.063911052
0.63009894,0.823841095,-0.292035247,0.133163484,0.417266869,0.972797249,0.472263148,0.708756165
0.022778634,0.63009894,0.823841095,-0.292035247,0.522248393,0.417266869,0.972797249,0.472263148
-0.260601967,0.022778634,0.63009894,0.823841095,0.58493893,0.522248393,0.417266869,0.972797249
-0.080406088,-0.260601967,0.022778634,0.63009894,0.689018205,0.58493893,0.522248393,0.417266869
0.678708315,-0.080406088,-0.260601967,0.022778634,0.785858835,0.689018205,0.58493893,0.522248393
-0.796985695,0.678708315,-0.080406088,-0.260601967,0.157095755,0.785858835,0.689018205,0.58493893
-0.592517271,-0.796985695,0.678708315,-0.080406088,0.955199101,0.157095755,0.785858835,0.689018205
-0.24343622,-0.592517271,-0.796985695,0.678708315,0.62835299,0.955199101,0.157095755,0.785858835
-0.471021775,-0.24343622,-0.592517271,-0.796985695,0.569392881,0.62835299,0.955199101,0.157095755
-0.919394504,-0.471021775,-0.24343622,-0.592517271,0.548646983,0.569392881,0.62835299,0.955199101
-0.110678626,-0.919394504,-0.471021775,-0.24343622,0.893873648,0.548646983,0.569392881,0.62835299
0.303799234,-0.110678626,-0.919394504,-0.471021775,0.637171726,0.893873648,0.548646983,0.569392881
0.84292186,0.303799234,-0.110678626,-0.919394504,0.730400168,0.637171726,0.893873648,0.548646983
-0.338541004,0.84292186,0.303799234,-0.110678626,0.240389198,0.730400168,0.637171726,0.893873648
0.281505959,-0.338541004,0.84292186,0.303799234,0.978137363,0.240389198,0.730400168,0.637171726
0.410255779,0.281505959,-0.338541004,0.84292186,0.523638224,0.978137363,0.240389198,0.730400168
